scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
augmented-downtown,2,vehev1,tpnx,32668,22461.58,357285.22,23340.00,878.4199999999983,1.3285107280965986,24.727743717001584,False,1177.090909090909,256623,1.35,9629.09,-2.877697841726601,7.839988208529092,1.805304181127343
augmented-downtown,2,vehev1,no-preemption,25029,24710.45,798240.59,25589.00,878.5499999999993,,,False,,258808,1.36,9982.05,,,
augmented-downtown,2,vehev1,allgreen,6479,18095.51,75175.70,18973.00,877.4900000000016,1.2909506280839833,22.537703747494163,False,18976.8,255073,1.27,8918.17,-5.9259259259259345,9.01952502935539,1.140243784276107
augmented-downtown,2,vehev2,fuzzy,6479,2680.68,23773.07,3029.00,348.32000000000016,1.648693615052897,39.34591661726574,False,28.714285714285715,157998,1.22,2669.96,0.8264462809917328,28.045641845185322,17.76976283042141
augmented-downtown,2,vehev2,kapusta2,6325,4259.83,31471.87,4755.00,495.1700000000001,1.0586455328029523,5.539676028073126,False,800.8,188690,1.20,3641.20,0.0,3.588554119569054,2.117019676196108
augmented-downtown,2,vehev2,rfid,15239,3477.95,20527.78,3973.00,495.0500000000002,1.140896217599448,12.349608616978925,False,142.0,176832,1.21,3201.21,0.8333333333333304,7.969687473946574,4.720031035820504
augmented-downtown,2,vehev2,allgreen,25029,73.11,13885.44,568.00,494.89,48.120229790726306,97.92187193546461,False,571.0,67830,1.42,1044.05,15.44715447154472,67.55452381396331,61.70090228450758
augmented-downtown,2,vehev7,allgreen,27226,17599.05,197005.78,18248.00,648.9500000000007,1.137247749168279,12.06841246937218,False,18252.093023255813,257388,1.26,9036.00,-4.545454545454552,3.757258679527442,-0.0015540981568307188
augmented-downtown,2,vehev2,allgreen,30366,110.00,18857.70,605.00,495.0,38.52763636363636,97.40446055251955,False,610.6,70335,1.41,1068.67,14.634146341463406,70.4402689687411,62.85764075916479
augmented-downtown,2,vehev3,kapusta2,20276,860.00,12132.06,1522.00,662.0,1.981813953488372,49.5411767466967,False,361.82608695652175,113089,1.28,1716.73,4.065040650406515,24.004869411243913,20.182236526354423
augmented-downtown,2,vehev3,kapusta2,27226,1045.80,13798.70,1707.00,661.2,1.7187511952572194,41.81822227909229,False,425.5652173913044,119907,1.25,1843.86,0.8064516129032251,20.60130561344886,15.98738833420914
augmented-downtown,2,vehev7,no-preemption,20276,19520.00,102742.27,20169.00,649.0,,,False,,257639,1.28,9456.88,,,
augmented-downtown,2,vehev3,fuzzy,6325,1452.76,39856.18,1921.00,468.24,1.0538492249235938,5.109765576522385,False,30.05263157894737,127441,1.24,1981.00,0.0,7.911435066172679,6.540089029693674
augmented-downtown,2,vehev2,rfid,27548,4060.60,230762.84,4556.00,495.4000000000001,-1.0984421198423453,-9.84421198423453,False,142.0,186594,1.21,3543.00,0.8333333333333304,-5.946521377693514,-3.273190170467122
augmented-downtown,2,vehev3,allgreen,15239,1452.53,13805.89,2114.00,661.47,1.1118875341645267,10.062846351506149,False,2118.608695652174,134789,1.23,2106.41,-0.8064516129032251,4.42829206764036,2.310530015872214
augmented-downtown,2,vehev7,allgreen,22760,19591.98,60081.07,20240.00,648.0200000000004,1.169233533313121,14.47388639578131,False,20243.976744186046,259496,1.28,9481.01,-1.538461538461544,4.012906256517401,0.24602515607220488
augmented-downtown,2,vehev7,fuzzy,20276,19050.09,132181.65,19513.00,462.90999999999985,1.0246670750636873,2.4073258196721348,False,37.095238095238095,256637,1.30,9260.38,1.5625,2.0778523149283856,0.3889162743218266
