scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
turin,2,vehev1,allgreen,22570,160.00,9787.22,904.00,744.0,14.188125,92.95185234130655,False,907.4285714285714,4550,6.06,372.60,10.786106032906773,48.582783650263565,77.9083317148961
turin,2,vehev1,kapustaimp,11718,268.46,10640.19,1012.00,743.54,10.024994412575431,90.02493209626539,False,109.91428571428571,4547,6.05,383.86,11.62361623616237,55.483653991116675,81.3762031537989
turin,2,vehev3,kapustaimp,30366,672.54,22345.90,1667.00,994.46,14.880081482142328,93.2796066930137,False,238.8181818181818,8770,5.82,492.77,10.646387832699622,73.11000032741441,79.21751700277258
turin,2,vehev2,allgreen,22760,94.54,9681.09,936.00,841.46,4.753226147662365,78.96165743151523,False,939.4736842105264,4463,6.06,376.05,2.020202020202011,12.511923318521267,28.944435599426843
turin,2,vehev5,tpnx,27548,730.46,21838.88,1572.00,841.54,2.351299181337787,57.47032075131146,False,656.4736842105264,20389,4.69,1481.22,8.816705336426933,14.871435303854064,34.86150602217182
turin,2,vehev6,kapustaimp,12811,871.37,15810.77,1864.00,992.63,7.948575232105764,87.41912895331461,False,294.72727272727275,23166,4.59,1554.10,35.00000000000001,63.0293961618704,67.33963062173974
turin,2,vehev6,fuzzy,20276,4030.13,33262.29,4694.00,663.8699999999999,1.4355368189115487,30.33964807964876,False,47.46875,53168,3.66,2778.11,6.08695652173914,25.949254057569636,19.83958267372262
turin,2,vehev3,tpnx,16993,3005.81,27476.82,3999.00,993.19,3.0431497666186482,67.13931036292257,False,724.7272727272727,29247,5.33,1041.03,2.1072796934865856,43.36688064410838,31.194862022725665
turin,2,vehev3,no-preemption,27226,7618.33,48595.36,8612.00,993.6700000000001,,,False,,42712,5.20,1817.81,,,
turin,2,vehev5,no-preemption,16993,1064.32,31486.34,1907.00,842.6800000000001,,,False,,23601,4.56,1567.62,,,
turin,2,vehev5,kapusta2,21907,1107.96,26816.24,1950.00,842.04,1.239340770424925,19.311941972413592,False,450.63157894736844,24225,4.54,1579.43,2.483069977426644,4.398065480694147,10.908021036372329
turin,2,vehev1,allgreen,17651,104.71,12382.19,849.00,744.29,18.656957310667558,94.64006920663196,False,852.3714285714286,4201,6.10,363.60,10.909090909090914,45.99010709882503,75.60678202299384
turin,2,vehev1,no-preemption,22737,2585.52,38835.99,3331.00,745.48,,,False,,23349,5.45,826.85,,,
turin,2,vehev4,rfid,30366,5965.49,101846.49,6708.00,742.5100000000002,-1.1208207529267646,-12.082075292676464,False,265.1714285714286,66646,3.43,3739.65,-0.5797101449275366,-8.115804598531916,-6.5279242990953
turin,2,vehev6,kapustaimp,11718,1305.24,19317.48,2298.00,992.76,5.616039961999325,82.19385889761374,False,425.8484848484849,27690,4.43,1668.86,30.294117647058826,61.76259660394046,61.87053331680919
turin,2,vehev3,tpnx,30366,4389.24,32959.47,5383.00,993.7600000000002,2.2799960813261526,56.14027549475642,False,746.3939393939394,37340,5.22,1402.03,-0.760456273764254,23.492529494581294,11.514490864712435
turin,2,vehev5,kapustaimp,25029,725.94,14250.21,1569.00,843.06,1.76320357054302,43.28505132892702,False,198.31578947368422,19924,4.73,1476.81,6.0538116591928315,9.102603557579869,22.939470121833306
turin,2,vehev5,allgreen,22760,1175.38,27006.83,2018.00,842.6199999999999,-1.3803802745775053,-38.03802745775053,False,2020.578947368421,25162,4.52,1600.19,-4.23728813559322,-6.426039359657354,-18.08156178140692
turin,2,vehev6,fuzzy,22570,3359.10,31006.29,4022.00,662.9000000000001,1.8919740406656544,47.145152179351825,False,47.303030303030305,46825,3.81,2424.09,10.43478260869566,38.919643509571166,31.820498260021257
turin,2,vehev6,kapustaimp,22760,1310.95,24763.46,2304.00,993.05,6.320683473816698,84.17892615343769,False,356.3939393939394,28422,4.44,1671.00,31.750741839762608,64.40356262608404,62.371911986655014
turin,2,vehev2,no-preemption,25029,349.02,11529.47,1192.00,842.98,,,False,,5576,5.99,413.11,,,
turin,2,vehev6,fuzzy,25029,5180.77,22749.89,5844.00,663.2299999999996,1.4150541328798614,29.331325440897427,False,47.303030303030305,62011,3.49,3345.30,4.8048048048048075,23.969244965260817,14.196565704086005
turin,2,vehev3,kapustaimp,24847,809.09,17164.25,1802.00,992.91,12.788836841389708,92.18068060135379,False,255.4848484848485,9503,5.78,514.25,11.798839458413934,74.12148935420724,78.73049978737214
