scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
turin,2,vehev1,kapustaimp,11718,96.10,2757.00,839.00,742.9,18.15411030176899,94.49160557373855,False,74.88571428571429,2238
turin,2,vehev3,kapustaimp,30366,1841.13,11883.79,2834.00,992.8699999999999,7.531738660496543,86.72285318070139,False,299.8484848484849,11069
turin,2,vehev2,allgreen,22760,72.00,3105.01,913.00,841.0,4.740277777777778,78.90418986229125,False,914.7368421052631,2523
turin,2,vehev6,kapustaimp,12811,4244.52,20599.24,5238.00,993.4799999999996,4.096156927049466,75.58687282226958,False,882.2727272727273,46795
turin,2,vehev6,fuzzy,20276,15225.89,48636.91,15889.00,663.1100000000006,1.1808603634992767,15.31598223547178,False,47.303030303030305,84328
turin,2,vehev3,no-preemption,27226,5568.47,14378.35,6562.00,993.5299999999997,,,False,,27977
turin,2,vehev5,no-preemption,16993,669.97,7509.36,1512.00,842.03,,,False,,13035
turin,2,vehev5,kapusta2,21907,1272.39,9962.71,2114.00,841.6099999999999,-1.0882103912764594,-8.821039127645935,False,693.421052631579,18027
turin,2,vehev1,allgreen,17651,83.18,3670.07,827.00,743.8199999999999,14.680211589324355,93.18810908197527,False,830.6,2332
turin,2,vehev1,no-preemption,22737,2598.01,10040.51,3342.00,743.9899999999998,,,False,,14375
turin,2,vehev4,rfid,30366,8587.05,35376.49,9331.00,743.9500000000007,1.0754205460548152,7.01312117678018,False,265.1714285714286,69618
turin,2,vehev6,kapustaimp,11718,8836.22,41436.79,9829.00,992.7800000000007,1.5050621193225158,33.55755970722743,False,1703.909090909091,71499
turin,2,vehev5,kapustaimp,25029,960.44,8651.66,1803.00,842.56,1.2187018449877138,17.94547582636331,False,173.73684210526315,15295
turin,2,vehev5,allgreen,22760,486.43,6514.69,1328.00,841.5699999999999,1.9811483666714635,49.52422459504613,False,1331.842105263158,11832
turin,2,vehev6,fuzzy,22570,21320.12,54155.50,21983.00,662.880000000001,-1.4393718648942417,-43.93718648942417,False,47.303030303030305,91952
