scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported
cologne,1,vehev4,kapusta2,11718,585.01,5172.91,1116.00,530.99,1.573528657629784,36.448567672971,False,240.65384615384616,9888
cologne,1,vehev6,fuzzy,27226,1506.37,6748.20,1812.00,305.6300000000001,-1.5824544079334397,-58.245440793343974,False,44.291666666666664,16173
cologne,1,vehev1,tpn4,16993,1785.09,13750.37,2316.00,530.9100000000001,4.468183677013484,77.61954135537248,False,681.5384615384615,25803
cologne,1,vehev1,tpn4,15239,1273.12,13986.27,1804.00,530.8800000000001,14.257540530350637,92.98616758008677,False,751.5,19729
cologne,1,vehev2,allgreen,25029,42.15,2939.52,406.00,363.85,35.342586002372485,97.17055226255127,False,408.5925925925926,5961
cologne,1,vehev2,allgreen,30366,50.90,3637.15,415.00,364.1,21.654616895874263,95.38204714122408,False,417.5925925925926,5910
cologne,1,vehev3,kapusta2,20276,3296.63,16051.28,3754.00,457.3699999999999,-1.1846747618346014,-18.467476183460143,False,1260.5833333333333,45569
cologne,1,vehev3,kapusta2,27226,3819.51,15400.34,4277.00,457.4899999999998,-1.1395467482949357,-13.954674829493573,False,1821.5416666666667,51190
cologne,1,vehev5,tpn4,30616,36.31,7178.14,400.00,363.69,54.23023960341503,98.15601036006298,False,134.77777777777777,4815
cologne,1,vehev2,kapustaimp,32668,74.59,4047.25,438.00,363.40999999999997,13.516959377932698,92.60188647431637,False,82.07407407407408,5862
cologne,1,vehev3,fuzzy,6325,1200.65,13021.82,1506.00,305.3499999999999,3.1132469912130927,67.87919484633164,False,44.291666666666664,15420
cologne,1,vehev6,fuzzy,21907,1380.55,6499.14,1686.00,305.45000000000005,7.226134511607693,86.16134257681405,False,44.291666666666664,14707
cologne,1,vehev5,tpn4,15239,366.96,3410.36,731.00,364.04,3.5416121648136043,71.76427136954364,False,149.59259259259258,6932
cologne,1,vehev2,rfid,27548,1293.70,5585.03,1657.00,363.29999999999995,1.2134111463244956,17.58770281375215,False,203.7037037037037,17273
cologne,1,vehev3,allgreen,15239,4126.80,15194.96,4584.00,457.1999999999998,-1.4909713641585918,-49.097136415859175,False,4585.041666666667,54859
cologne,1,vehev4,fuzzy,6479,901.27,4753.07,1256.00,354.73,-1.2362421814989575,-23.624218149895746,False,40.53846153846154,11027
cologne,1,vehev2,kapusta2,14368,543.71,4052.29,907.00,363.28999999999996,2.0581008258078755,51.41151553605419,False,294.6666666666667,9476
cologne,1,vehev3,tpn4,16250,1305.90,13597.80,1763.00,457.0999999999999,1.5459682977257063,35.31562054208274,False,710.2083333333334,18692
cologne,1,vehev4,kapustaimp,27548,273.62,4878.87,805.00,531.38,2.320700241210438,56.909557630828836,False,78.34615384615384,8373
cologne,1,vehev3,kapusta2,15239,3623.15,13721.00,4080.00,456.8499999999999,-1.3090076810243292,-30.90076810243292,False,1450.0,49264
cologne,1,vehev5,kapusta2,12811,634.88,4656.70,999.00,364.12,2.65593497983871,62.348475862886964,False,278.3333333333333,9037
cologne,1,vehev1,rfid,22737,9043.74,18544.13,9575.00,531.2600000000002,1.932877327300431,48.26365926715803,False,202.69230769230768,86002
cologne,1,vehev1,kapustaimp,12811,1177.45,8647.48,1709.00,531.55,13.296309822073123,92.479116285784,False,292.0,17920
cologne,1,vehev1,allgreen,27226,750.63,8617.50,1282.00,531.37,9.80682893036516,89.80302392240502,False,1285.423076923077,14495
cologne,1,vehev4,rfid,25029,491.73,8040.98,1023.00,531.27,1.4878286864742847,32.787960798786244,False,202.69230769230768,8981
cologne,1,vehev2,kapustaimp,21907,194.83,4155.31,558.00,363.16999999999996,6.693271056818764,85.05962194701124,False,105.74074074074075,6749
cologne,1,vehev6,allgreen,32668,23.79,4627.38,481.00,457.21,181.24716267339218,99.44826722512506,False,484.3333333333333,5644
cologne,1,vehev5,rfid,22760,906.40,9204.77,1270.00,363.6,1.544274051191527,35.24465432619148,False,203.7037037037037,11282
cologne,1,vehev4,allgreen,30366,387.74,3909.69,919.00,531.26,1.631067209986073,38.690447954714344,False,921.1538461538462,8585
cologne,1,vehev4,rfid,6325,522.88,8455.73,1054.00,531.12,1.3928052325581395,28.2024523871641,False,202.69230769230768,9571
cologne,1,vehev3,allgreen,4771,2575.98,11764.11,3033.00,457.02,-1.2242669074663752,-22.426690746637522,False,3034.0416666666665,36946
cologne,1,vehev1,no-preemption,2094,10087.59,29056.44,10619.00,531.4099999999999,,,False,,90322
cologne,1,vehev1,rfid,22760,18924.48,24756.63,19456.00,531.5200000000004,-2.1178437575889157,-111.78437575889157,False,202.69230769230768,105135
cologne,1,vehev6,kapusta2,25029,164.86,3768.79,622.00,457.14,8.12349872619192,87.69003315313164,False,227.20833333333334,6319
cologne,1,vehev5,rfid,24847,775.52,9315.48,1139.00,363.48,2.178293274190221,54.092499304449746,False,203.7037037037037,10126
cologne,1,vehev6,kapustaimp,2094,133.78,3921.15,591.00,457.22,16.443040813275527,93.91839981816116,False,89.95833333333333,6589
cologne,1,vehev5,allgreen,17651,19.99,2748.69,384.00,364.01,70.12456228114057,98.57396614328823,False,386.5925925925926,4839
cologne,1,vehev2,kapustaimp,15239,80.58,3833.43,444.00,363.42,15.042318193100025,93.35208850681869,False,82.88888888888889,5789
cologne,1,vehev4,allgreen,4771,358.43,3879.30,890.00,531.5699999999999,1.9978796417710571,49.94693478564446,False,893.4230769230769,8535
cologne,1,vehev3,kapusta2,6479,3082.55,15550.79,3540.00,457.4499999999998,1.1849702356814975,15.609694666728712,False,1381.25,42181
