scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
cologne,2,vehev1,allgreen,14368,6075.71,78546.62,6607.00,531.29,-1.4548730756613213,-45.48730756613213,False,6611.192307692308,74959,3.30,3403.91,-6.25,-34.41173567099054,-28.156949905966822
cologne,2,vehev5,rfid,6325,2286.98,72404.22,2651.00,364.02,1.7349167898276328,42.360348008428005,False,203.7037037037037,25072,5.62,1700.58,17.573221757322166,32.848692575598434,43.5760099021042
cologne,2,vehev2,allgreen,15239,193.05,4087.64,557.00,363.95,17.155866355866355,94.17109005597928,False,559.2222222222222,7866,5.22,944.86,37.73087071240104,53.11403661120566,82.59464961387826
cologne,2,vehev4,allgreen,27548,223.86,20332.45,755.00,531.14,4.956758688466005,79.82552585569834,False,758.4230769230769,7675,6.60,1199.41,8.196721311475418,16.034162903846827,48.87763937920469
cologne,2,vehev2,allgreen,12811,148.32,17494.80,512.00,363.68,,,False,514.9629629629629,7280,5.24,931.38,,,
cologne,2,vehev3,tpnx,2094,2325.13,19096.09,2782.00,456.8699999999999,2.351877099344983,57.48077141112058,False,667.4583333333334,33193,4.12,1588.66,22.25519287833828,48.44540501247765,52.13077400095182
cologne,2,vehev4,no-preemption,30366,1485.10,52847.35,2017.00,531.9000000000001,,,False,,18441,5.90,1531.33,,,
cologne,2,vehev4,kapusta2,22760,694.07,28135.25,1225.00,530.93,1.4488308095725215,30.978828349526143,False,254.53846153846155,11082,6.34,1320.26,2.5889967637540368,5.831585854695365,20.399367906909927
cologne,2,vehev5,allgreen,31737,20.14,14102.95,384.00,363.86,131.35849056603772,99.23872450445275,False,386.5925925925926,5214,6.81,1101.46,24.27007299270072,38.72267037552155,82.08308992818117
cologne,2,vehev2,allgreen,10105,129.39,10725.77,493.00,363.61,11.699513099930444,91.45263575108997,False,495.5925925925926,7256,5.25,926.30,15.384615384615397,27.538272590019787,65.75904865272993
cologne,2,vehev5,fuzzy,30616,2369.48,54384.94,2612.00,242.51999999999998,1.4005731215287742,28.600657500233527,False,40.74074074074074,25160,5.62,1690.72,12.851405622489942,22.58856172192284,33.86431143705807
cologne,2,vehev4,rfid,2094,406.97,24817.55,938.00,531.03,3.645305550777698,72.56745734835157,False,202.69230769230768,8664,6.50,1246.24,9.243697478991585,18.453666260976533,53.57659540266838
cologne,2,vehev3,fuzzy,12811,2447.75,50644.10,2753.00,305.25,1.6797303646205701,40.46663553493078,False,44.291666666666664,33322,4.14,1573.94,15.966386554621836,35.511441624157506,40.206000574217626
cologne,2,vehev1,kapusta2,16993,21756.56,123846.01,22288.00,531.4399999999987,-4.236494525373332,-323.6494525373332,False,4153.884615384615,112759,3.15,7242.10,-7.079646017699126,-144.96926933055514,-68.1188591194406
cologne,2,vehev1,kapustaimp,27548,2546.93,50747.59,3078.00,531.0700000000002,3.9144538719163857,74.4536522150807,False,411.8076923076923,37471,4.04,1711.81,23.926380368098176,62.95176485610834,59.13606770123341
cologne,2,vehev3,rfid,22570,2479.28,50702.73,2937.00,457.7199999999998,4.410841050627601,77.32858680414897,False,221.45833333333334,35812,4.10,1645.93,27.725856697819307,67.10975139429812,62.78344730114522
cologne,2,vehev5,rfid,16250,2202.28,54375.68,2566.00,363.7199999999998,1.85276168334635,46.026517658015344,False,203.7037037037037,24463,5.66,1676.16,19.409282700421947,35.49807205362846,47.082999848579895
cologne,2,vehev5,kapusta2,31737,363.36,19796.11,727.00,363.64,7.28082342580361,86.26528976851782,False,251.44444444444446,7346,6.62,1190.28,20.802919708029187,33.78136300417246,74.75688120683138
cologne,2,vehev4,kapusta2,22570,934.42,37003.17,1466.00,531.58,1.1803578690524605,15.279931093884592,False,312.03846153846155,13164,6.21,1383.23,1.4705882352941124,3.0373766262898116,12.093489148580971
cologne,2,vehev2,rfid,22570,1102.57,8400.26,1466.00,363.43000000000006,2.384837243893812,58.06841734963586,False,203.7037037037037,16170,4.78,1163.40,18.905472636815944,30.6472092565767,55.801558015580156
cologne,2,vehev2,no-preemption,4771,1871.18,56990.28,2235.00,363.81999999999994,,,False,,25507,4.37,1400.18,,,
cologne,2,vehev4,tpnx,2094,382.88,23124.04,914.00,531.12,3.874660468031759,74.19128699790365,False,189.8846153846154,8541,6.52,1239.71,9.579831932773097,18.880949576642713,54.235653431924135
cologne,2,vehev6,tpnx,25029,29.39,3721.65,487.00,457.61,32.38448451854372,96.91210153606926,False,136.0,5600,6.75,1125.42,7.8274760383386655,17.40218563994921,56.012881941717076
cologne,2,vehev5,fuzzy,17651,1093.18,29280.37,1336.00,242.81999999999994,2.611344883733694,61.70555615885549,False,40.74074074074074,12022,6.28,1346.72,18.490566037735867,29.56853721039694,62.36892352959589
