scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turinkap,1,vehev5,no-preemption,30366,961.73,13842.31,1804.00,842.27,,,False,
turinkap,1,vehev3,allgreen,6325,6835.15,38303.36,7829.00,993.8500000000004,1.3662377563038122,26.80629741155911,False,7832.090909090909
turinkap,1,vehev6,no-preemption,27548,5683.25,35909.97,6676.00,992.75,,,False,
turinkap,1,vehev1,no-preemption,24847,8600.99,25634.22,9346.00,745.0100000000002,,,False,
turinkap,1,vehev2,allgreen,30616,76.44,4933.76,918.00,841.56,12.569204604918891,92.04404708625194,False,919.7368421052631
turinkap,1,vehev2,fuzzy,24847,1178.73,8099.45,1740.00,561.27,-1.7554208613808304,-75.54208613808304,False,41.78947368421053
turinkap,1,vehev1,rfid,30366,5532.28,24478.43,6277.00,744.7200000000003,-1.1302384780552384,-13.023847805523836,False,265.1714285714286
turinkap,1,vehev3,fuzzy,14368,7352.42,30710.71,8016.00,663.5799999999999,1.4853436011544499,32.675510284437046,False,47.46875
turinkap,1,vehev1,rfid,16250,3951.98,17373.94,4697.00,745.02,2.008228786582928,50.204876721166045,False,265.1714285714286
turinkap,1,vehev3,kapustaimp,12811,1173.68,14835.25,2168.00,994.3199999999999,10.518352532206393,90.49280771928801,False,242.93939393939394
turinkap,1,vehev5,allgreen,12811,94.01,8904.66,936.00,841.99,12.439208594830337,91.96090336152419,False,939.4736842105264
turinkap,1,vehev6,fuzzy,14368,6787.49,22673.19,7450.00,662.5100000000002,-1.075700930135994,-7.5700930135994104,False,47.303030303030305
turinkap,1,vehev4,kapustaimp,11718,6091.90,37501.24,6836.00,744.1000000000004,-1.1002584530025519,-10.025845300255188,False,1023.5428571428571
turinkap,1,vehev6,no-preemption,12811,4228.50,32097.45,5222.00,993.5,,,False,
turinkap,1,vehev4,kapustaimp,10105,2975.94,26210.65,3720.00,744.06,1.682523841206476,40.56547815198049,False,487.42857142857144
turinkap,1,vehev2,fuzzy,6325,1078.50,7359.70,1640.00,561.5,-1.5874768170979423,-58.74768170979423,False,42.333333333333336
turinkap,1,vehev1,no-preemption,15239,5638.79,18645.65,6383.00,744.21,,,False,
turinkap,1,vehev6,allgreen,22737,1184.51,15321.68,2179.00,994.49,1.8446783902204287,45.790008420898474,False,2182.5151515151515
turinkap,1,vehev3,rfid,6325,8508.29,47458.87,9502.00,993.7099999999991,1.097569546877222,8.889600404350183,False,238.33333333333334
turinkap,1,vehev3,rfid,15239,7635.77,38406.81,8630.00,994.2299999999996,1.3355090580255822,25.122185133030772,False,238.33333333333334
turinkap,1,vehev4,kapusta2,6325,4820.07,30221.02,5565.00,744.9300000000003,-1.0279285408105163,-2.7928540810516322,False,1538.7428571428572
turinkap,1,vehev1,allgreen,25029,1123.14,7855.52,1868.00,744.8599999999999,3.801841266449418,73.69695550351287,False,1870.4857142857143
turinkap,1,vehev2,kapusta2,15239,554.66,6881.47,1396.00,841.34,1.5513467709948439,35.53987936825224,False,423.94736842105266
turinkap,1,vehev2,kapusta2,31737,860.50,7997.79,1703.00,842.5,1.1188146426496224,10.619689635831065,False,547.578947368421
turinkap,1,vehev4,kapustaimp,30366,6933.74,41276.85,7677.00,743.2600000000002,-1.328715041832906,-32.87150418329059,False,1156.8857142857144
turinkap,1,vehev5,no-preemption,10105,665.42,11956.39,1508.00,842.58,,,False,
turinkap,1,vehev4,no-preemption,16993,3741.74,29577.61,4487.00,745.2600000000002,,,False,
turinkap,1,vehev4,allgreen,17651,2092.60,24542.54,2837.00,744.4000000000001,2.694915416228615,62.89308399150262,False,2839.5714285714284
turinkap,1,vehev6,allgreen,30616,1824.35,21765.86,2817.00,992.6500000000001,2.7285992271219888,63.351158716893806,False,2820.6363636363635
turinkap,1,vehev1,kapustaimp,6325,5277.50,22437.29,6021.00,743.5,1.048322122216959,4.609472717676577,False,848.4
turinkap,1,vehev6,kapusta2,30616,3940.64,38568.63,4934.00,993.3600000000001,1.2632262779650008,20.837618925173572,False,1545.2424242424242
turinkap,1,vehev2,kapusta2,24847,934.42,8259.24,1776.00,841.58,-1.3915827723833918,-39.15827723833918,False,522.0
turinkap,1,vehev3,kapustaimp,21907,1244.00,15699.46,2238.00,994.0,10.153118971061092,90.15080978711815,False,253.54545454545453
turinkap,1,vehev5,kapusta2,6325,1054.08,14936.49,1897.00,842.9200000000001,1.1091283394049787,9.839108381589412,False,513.9473684210526
turinkap,1,vehev6,kapusta2,21907,2575.66,31852.11,3569.00,993.3400000000001,-1.0163361296788804,-1.6336129678880429,False,1151.8484848484848
turinkap,1,vehev2,fuzzy,16993,1221.36,9006.02,1783.00,561.6400000000001,-1.4247917687408131,-42.47917687408132,False,41.78947368421053
turinkap,1,vehev3,rfid,31737,9265.22,43714.18,10260.00,994.7800000000007,1.281054308478374,21.939296922720487,False,238.33333333333334
turinkap,1,vehev2,kapustaimp,30616,160.91,5185.04,1002.00,841.09,5.970977565098502,83.25232360869701,False,90.36842105263158
turinkap,1,vehev6,fuzzy,2094,1578.18,16816.15,2241.00,662.8199999999999,2.2512894600108986,55.58101178179198,False,47.303030303030305
turinkap,1,vehev6,rfid,24847,3957.16,32447.47,4951.00,993.8400000000001,1.1701548585349089,14.541225658623603,False,238.33333333333334
turinkap,1,vehev4,allgreen,22737,1469.40,16695.95,2213.00,743.5999999999999,5.0576357697019185,80.2279158576313,False,2216.2
turinkap,1,vehev2,no-preemption,11718,852.11,7702.57,1694.00,841.89,,,False,
turinkap,1,vehev5,rfid,25029,959.47,8222.96,1803.00,843.53,1.109998228188479,9.909766105482575,False,211.31578947368422
turinkap,1,vehev2,no-preemption,16993,857.22,7675.55,1698.00,840.78,,,False,
turinkap,1,vehev4,no-preemption,25029,6166.13,24471.88,6910.00,743.8699999999999,,,False,
turinkap,1,vehev5,no-preemption,30616,1064.35,17510.64,1907.00,842.6500000000001,,,False,
turinkap,1,vehev2,no-preemption,21907,854.86,8091.49,1697.00,842.14,,,False,
turinkap,1,vehev1,rfid,16993,4239.33,21126.29,4983.00,743.6700000000001,-1.044779834533952,-4.477983453395207,False,265.1714285714286
turinkap,1,vehev2,kapusta2,22760,546.68,6460.35,1389.00,842.32,1.2168544669642205,17.82090404822393,False,383.2105263157895
turinkap,1,vehev1,kapusta2,12811,5748.84,22283.74,6493.00,744.1599999999999,-1.2226475767552254,-22.26475767552254,False,1288.1714285714286
turinkap,1,vehev6,rfid,21907,3446.84,30683.69,4440.00,993.1599999999999,-1.3600972275930645,-36.00972275930645,False,238.33333333333334
turinkap,1,vehev1,kapustaimp,4771,3768.55,15685.75,4513.00,744.4499999999998,1.3561502434623396,26.26185742909023,False,342.37142857142857
turinkap,1,vehev1,fuzzy,17651,5528.32,23779.77,6024.00,495.6800000000003,-1.0829671739679791,-8.296717396797915,False,52.65714285714286
turinkap,1,vehev4,no-preemption,31737,4591.79,31917.23,5337.00,745.21,,,False,
turinkap,1,vehev3,kapustaimp,6325,1064.94,14257.95,2058.00,993.06,8.76898229008207,88.59616809659857,False,284.0
turinkap,1,vehev5,kapustaimp,4771,168.87,7621.56,1011.00,842.13,6.326108841120388,84.19249454736072,False,96.10526315789474
turinkap,1,vehev2,kapustaimp,14368,114.89,4414.65,958.00,843.11,9.267038036382628,89.2090655495966,False,89.15789473684211
turinkap,1,vehev3,kapusta2,4771,6983.46,29342.63,7977.00,993.54,1.7680963304722874,43.44199562176097,False,1241.909090909091
turinkap,1,vehev5,no-preemption,32668,858.77,13155.05,1701.00,842.23,,,False,
turinkap,1,vehev2,kapusta2,16250,794.76,6504.42,1637.00,842.24,-1.1921161576768466,-19.211615767684663,False,471.8421052631579
turinkap,1,vehev4,allgreen,32668,1518.00,19780.36,2262.00,744.0,3.503913043478261,71.46047896761385,False,2265.2285714285713
turinkap,1,vehev4,rfid,30616,4582.34,34959.53,5328.00,745.6599999999999,-1.1293450186320708,-12.934501863207082,False,265.1714285714286
turinkap,1,vehev6,allgreen,2094,2171.71,26644.31,3164.00,992.29,1.6360103328713318,38.87569168069261,False,3167.2727272727275
turinkap,1,vehev1,no-preemption,10105,5322.35,21154.32,6068.00,745.6499999999996,,,False,
turinkap,1,vehev6,kapustaimp,24847,443.22,11425.60,1437.00,993.78,10.44738504580118,90.42822681832808,False,181.66666666666666
turinkap,1,vehev2,allgreen,32668,107.54,5059.65,950.00,842.46,8.954621536172587,88.83258219277658,False,955.1052631578947
turinkap,1,vehev5,fuzzy,16993,1322.59,14688.09,1884.00,561.4100000000001,-1.2422067980952558,-24.22067980952558,False,41.125
turinkap,1,vehev1,allgreen,32668,1638.85,10773.83,2384.00,745.1500000000001,3.056356591512341,67.28130471499787,False,2386.8571428571427
turinkap,1,vehev5,rfid,17651,956.52,13982.11,1798.00,841.48,1.1132752059549198,10.174950932977723,False,211.31578947368422
turinkap,1,vehev1,fuzzy,24847,5475.74,21072.65,5971.00,495.2600000000002,1.570744776048534,36.33593342161775,False,52.71875
turinkap,1,vehev3,allgreen,22570,3811.90,30243.41,4805.00,993.0999999999999,3.288236837272751,69.58856525585927,False,4808.333333333333
turinkap,1,vehev6,allgreen,27548,2408.43,24198.19,3401.00,992.5700000000002,2.3597322737218853,57.62231117758325,False,3405.0
turinkap,1,vehev6,no-preemption,6479,4063.36,36693.81,5057.00,993.6399999999999,,,False,
turinkap,1,vehev3,allgreen,14368,6223.15,31320.89,7216.00,992.8500000000004,1.7548781565605844,43.015986821562755,False,7219.636363636364
turinkap,1,vehev4,allgreen,24847,1355.65,16602.30,2100.00,744.3499999999999,5.250558772544536,80.95440802931194,False,2103.4285714285716
turinkap,1,vehev4,no-preemption,4771,5114.45,25887.96,5860.00,745.5500000000002,,,False,
turinkap,1,vehev2,fuzzy,15239,1879.61,8305.05,2441.00,561.3900000000001,-2.1843992236800815,-118.43992236800815,False,41.833333333333336
turinkap,1,vehev6,fuzzy,32668,2767.29,24968.42,3430.00,662.71,2.090814479147469,52.17174885799765,False,47.303030303030305
turinkap,1,vehev1,rfid,11718,5283.38,23750.50,6027.00,743.6199999999999,1.0074062437303393,0.7351794548061008,False,265.1714285714286
turinkap,1,vehev5,kapustaimp,31737,119.23,8543.78,962.00,842.77,8.0566132684727,87.58783664206373,False,87.26315789473684
turinkap,1,vehev6,kapustaimp,10105,631.76,12651.48,1625.00,993.24,6.5044795491958975,84.62597979689824,False,208.66666666666666
turinkap,1,vehev3,kapustaimp,27548,1629.72,18067.69,2624.00,994.28,8.975419090395896,88.85845897636084,False,279.93939393939394
turinkap,1,vehev5,kapustaimp,22570,150.28,8703.10,992.00,841.72,7.840231567740219,87.24527469169855,False,94.42105263157895
turinkap,1,vehev2,kapusta2,17651,547.05,6682.01,1390.00,842.95,1.2184261036468331,17.926906112161312,False,359.05263157894734
turinkap,1,vehev5,no-preemption,27548,1067.84,14052.54,1911.00,843.1600000000001,,,False,
turinkap,1,vehev1,fuzzy,15239,6362.55,19912.01,6859.00,496.4499999999998,-1.1283537780268462,-12.835377802684622,False,52.529411764705884
turinkap,1,vehev6,kapusta2,31737,4192.66,32193.50,5186.00,993.3400000000001,1.0475282994566697,4.537185246577257,False,1343.7575757575758
turinkap,1,vehev3,kapusta2,16993,5483.71,35381.94,6476.00,992.29,1.8879809472054503,47.03336379108174,False,1188.2424242424242
turinkap,1,vehev4,kapustaimp,16250,1764.18,17547.31,2509.00,744.8199999999999,3.794788513643732,73.64807033634119,False,208.85714285714286
turinkap,1,vehev5,no-preemption,27226,960.24,12978.39,1803.00,842.76,,,False,
turinkap,1,vehev4,fuzzy,16250,5108.87,25996.09,5605.00,496.1300000000001,1.3104052363829966,23.687728632692473,False,53.16129032258065
turinkap,1,vehev3,rfid,17651,6547.47,41843.64,7540.00,992.5299999999997,1.7402156863643514,42.535858753853994,False,238.33333333333334
turinkap,1,vehev6,rfid,17651,3355.23,28315.83,4349.00,993.77,-1.1255761682713274,-12.557616827132744,False,238.33333333333334
turinkap,1,vehev5,kapustaimp,30366,104.38,11331.59,947.00,842.62,9.213738264035257,89.1466419889158,False,90.26315789473684
turinkap,1,vehev3,allgreen,11718,5719.92,46331.85,6714.00,994.0799999999999,1.7593165638680262,43.15974620272976,False,6717.272727272727
turinkap,1,vehev1,allgreen,22737,6146.89,22475.64,6891.00,744.1099999999997,-1.3405351768657043,-34.05351768657043,False,6895.628571428571
turinkap,1,vehev1,kapustaimp,16993,3847.08,21812.98,4591.00,743.9200000000001,1.054729821059089,5.188989631878716,False,426.25714285714287
turinkap,1,vehev5,no-preemption,22760,1170.79,15218.86,2013.00,842.21,,,False,
turinkap,1,vehev6,rfid,12811,2595.61,27155.32,3589.00,993.3899999999999,1.6290968211711312,38.616294194158684,False,238.33333333333334
turinkap,1,vehev1,kapusta2,22760,4050.73,18787.90,4794.00,743.27,1.2878221950117632,22.349529005371295,False,1352.5428571428572
turinkap,1,vehev4,rfid,12811,4687.88,38333.70,5431.00,743.1199999999999,1.046142392723363,4.410718181799633,False,265.1714285714286
turinkap,1,vehev2,allgreen,22570,85.71,5002.94,928.00,842.29,9.966514992416288,89.96640249113237,False,930.0526315789474
turinkap,1,vehev5,allgreen,22737,73.29,8149.74,916.00,842.71,13.123618501841998,92.3801503384174,False,917.7368421052631
turinkap,1,vehev2,fuzzy,10105,1677.45,9967.10,2239.00,561.55,-2.504666059456796,-150.46660594567962,False,42.333333333333336
turinkap,1,vehev6,rfid,2094,2310.34,25852.04,3304.00,993.6599999999999,1.537842914895643,34.973852640348554,False,238.33333333333334
turinkap,1,vehev2,rfid,22760,491.11,6757.72,1333.00,841.89,1.3545437885606075,26.174405844595107,False,211.31578947368422
turinkap,1,vehev4,kapusta2,16250,2892.74,22133.06,3637.00,744.2600000000002,2.314307542330109,56.79053100292919,False,945.5142857142857
turinkap,1,vehev6,no-preemption,16250,3049.66,22718.21,4044.00,994.3400000000001,,,False,
turinkap,1,vehev4,rfid,16993,6797.75,45309.97,7543.00,745.25,-1.8167349949488742,-81.67349949488742,False,265.1714285714286
turinkap,1,vehev3,kapustaimp,6479,1596.00,17959.48,2590.00,994.0,6.546365914786968,84.72434915773354,False,319.09090909090907
turinkap,1,vehev4,allgreen,22570,1631.83,18102.93,2376.00,744.1700000000001,2.7510831397878457,63.65068050698328,False,2378.657142857143
turinkap,1,vehev5,allgreen,30366,86.84,8560.81,928.00,841.16,11.074735145094426,90.97043868861323,False,930.0526315789474
turinkap,1,vehev4,fuzzy,22570,5077.22,27984.27,5574.00,496.77999999999975,-1.1309602833403871,-13.096028334038712,False,53.666666666666664
turinkap,1,vehev4,kapusta2,31737,5715.07,37385.41,6460.00,744.9300000000003,-1.2446279119907486,-24.462791199074864,False,2144.885714285714
turinkap,1,vehev5,allgreen,10105,84.73,11355.67,926.00,841.27,7.853416735512805,87.26668870788374,False,927.7894736842105
turinkap,1,vehev6,allgreen,17651,1229.27,17090.34,2223.00,993.73,2.424935124098042,58.7617833540206,False,2226.939393939394
turinkap,1,vehev3,kapusta2,21907,6870.81,38313.71,7863.00,992.1899999999996,1.838281076030337,45.601354817869144,False,1245.5151515151515
turinkap,1,vehev1,fuzzy,12811,6167.01,22744.59,6663.00,495.9899999999998,-1.3115828292882117,-31.15828292882117,False,52.21212121212121
turinkap,1,vehev6,no-preemption,24847,4630.49,33377.14,5625.00,994.5100000000002,,,False,
turinkap,1,vehev5,allgreen,24847,97.41,8534.20,941.00,843.59,15.20203264551894,93.4219322947266,False,945.421052631579
turinkap,1,vehev3,fuzzy,24847,8076.26,53137.73,8739.00,662.7399999999998,1.4696839873902028,31.958161851123247,False,47.46875
turinkap,1,vehev5,kapustaimp,22760,137.45,11105.27,980.00,842.55,8.517933794106948,88.26006371766073,False,87.89473684210526
turinkap,1,vehev4,rfid,32668,5428.59,45815.98,6174.00,745.4099999999999,-1.0206150097575835,-2.061500975758346,False,265.1714285714286
turinkap,1,vehev5,kapusta2,14368,704.05,9396.84,1546.00,841.95,1.0714011788935447,6.66428041149646,False,458.4736842105263
turinkap,1,vehev5,kapusta2,6479,1049.58,14234.91,1892.00,842.4200000000001,-1.0929254222462876,-9.292542224628765,False,547.8947368421053
turinkap,1,vehev4,no-preemption,16250,6694.69,28768.34,7439.00,744.3100000000004,,,False,
turinkap,1,vehev2,kapusta2,20276,1039.92,9066.93,1882.00,842.0799999999999,-1.0820101966496722,-8.201019664967223,False,490.3157894736842
turinkap,1,vehev4,no-preemption,27548,3952.96,29006.14,4698.00,745.04,,,False,
turinkap,1,vehev5,rfid,21907,441.91,10997.36,1284.00,842.0899999999999,1.924464257427983,48.037486477588075,False,211.31578947368422
turinkap,1,vehev6,fuzzy,27548,1741.42,18488.69,2405.00,663.5799999999999,3.2635722571234966,69.35872960014076,False,47.303030303030305
turinkap,1,vehev4,fuzzy,22760,6263.52,42623.05,6760.00,496.47999999999956,-1.3062416189961774,-30.62416189961774,False,52.84848484848485
turinkap,1,vehev5,fuzzy,16250,1453.10,10930.75,2015.00,561.9000000000001,-2.1836351341197684,-118.36351341197684,False,40.611111111111114
turinkap,1,vehev4,allgreen,6479,1863.50,20241.14,2608.00,744.5,2.85855647974242,65.01730831324667,False,2610.6
turinkap,1,vehev4,kapusta2,2094,3238.05,36649.92,3982.00,743.9499999999998,1.6107101496270904,37.915583369762786,False,879.3428571428572
turinkap,1,vehev3,rfid,2094,7925.53,46221.11,8920.00,994.4700000000003,1.1427071754191833,12.488516611163615,False,238.33333333333334
turinkap,1,vehev6,no-preemption,30366,3004.43,27393.03,3999.00,994.5700000000002,,,False,
turinkap,1,vehev3,fuzzy,30616,11057.39,51362.23,11720.00,662.6100000000006,1.1115968596567545,10.039328438838346,False,47.303030303030305
turinkap,1,vehev1,fuzzy,25029,5320.26,15186.70,5817.00,496.7399999999998,-1.2459625292740046,-24.596252927400464,False,52.21212121212121
turinkap,1,vehev6,no-preemption,31737,4391.93,32361.51,5386.00,994.0699999999997,,,False,
turinkap,1,vehev3,allgreen,27548,3548.30,35306.79,4542.00,993.6999999999998,4.122374094636868,75.74213360934465,False,4545.393939393939
turinkap,1,vehev5,allgreen,32668,85.83,8447.02,927.00,841.17,10.005475940813236,90.00547294386156,False,928.7894736842105
turinkap,1,vehev5,no-preemption,22570,1178.23,13006.26,2020.00,841.77,,,False,
turinkap,1,vehev5,kapusta2,30616,1048.49,14815.20,1891.00,842.51,1.0151265152743467,1.4901113355568985,False,574.0526315789474
turinkap,1,vehev4,fuzzy,15239,4742.88,25916.18,5240.00,497.1199999999999,1.4111784401039031,29.13723937517275,False,52.65714285714286
turinkap,1,vehev1,no-preemption,22570,3951.90,17993.54,4698.00,746.0999999999999,,,False,
turinkap,1,vehev2,no-preemption,17651,666.54,7041.93,1508.00,841.46,,,False,
turinkap,1,vehev5,no-preemption,6479,960.34,13635.69,1802.00,841.66,,,False,
turinkap,1,vehev6,allgreen,25029,2099.85,16421.33,3093.00,993.1500000000001,2.259742362549706,55.74716761641434,False,3097.4242424242425
turinkap,1,vehev5,kapusta2,16993,674.38,12132.12,1516.00,841.62,1.5787983036270352,36.660686947619546,False,463.1578947368421
turinkap,1,vehev4,allgreen,10105,1425.99,16547.45,2170.00,744.01,3.5113079334357185,71.52058381215436,False,2173.1714285714284
turinkap,1,vehev3,kapusta2,6325,3523.24,33089.22,4517.00,993.7600000000002,2.650526220183695,62.27164280115309,False,1228.4848484848485
turinkap,1,vehev2,no-preemption,31737,962.74,10020.32,1804.00,841.26,,,False,
turinkap,1,vehev3,kapustaimp,11718,1022.31,14082.40,2016.00,993.69,9.843540609012923,89.84105374559655,False,232.24242424242425
turinkap,1,vehev6,no-preemption,20276,3807.92,32794.17,4802.00,994.0799999999999,,,False,
turinkap,1,vehev4,kapusta2,32668,3706.53,31615.01,4451.00,744.4699999999998,1.4350187372016412,30.31449875351103,False,1156.8
turinkap,1,vehev5,kapusta2,22737,1384.56,13590.24,2226.00,841.44,-1.4395059417984466,-43.95059417984466,False,512.5263157894736
turinkap,1,vehev3,kapustaimp,32668,1267.20,15648.65,2258.00,990.8,6.372601010101009,84.30782033246815,False,238.24242424242425
turinkap,1,vehev2,kapustaimp,16250,140.43,4726.78,983.00,842.5699999999999,4.747418642740155,78.93592128157437,False,96.26315789473684
turinkap,1,vehev4,no-preemption,15239,6693.05,29692.28,7438.00,744.9499999999998,,,False,
turinkap,1,vehev2,rfid,30616,748.24,7688.09,1591.00,842.76,1.2840666096439644,22.122420091799455,False,211.31578947368422
turinkap,1,vehev1,fuzzy,6479,4588.64,18950.89,5084.00,495.3599999999997,,,False,52.65714285714286
turinkap,1,vehev6,fuzzy,22760,1270.50,15011.36,1933.00,662.5,2.8430460448642267,64.82645781251297,False,47.303030303030305
turinkap,1,vehev5,rfid,10105,545.45,11750.83,1388.00,842.55,1.2199468328902738,18.029214631360635,False,211.31578947368422
turinkap,1,vehev3,no-preemption,32668,8075.36,39564.53,9069.00,993.6400000000003,,,False,
turinkap,1,vehev4,allgreen,6325,1681.87,25628.80,2425.00,743.1300000000001,2.7880335578849733,64.13242598275579,False,2428.942857142857
turinkap,1,vehev2,rfid,16993,744.06,7992.03,1586.00,841.94,1.152084509313765,13.200811926926582,False,211.31578947368422
turinkap,1,vehev6,kapusta2,27226,2557.40,28576.36,3552.00,994.5999999999999,1.7476616876515212,42.780687643053874,False,1170.6363636363637
turinkap,1,vehev4,no-preemption,22737,7431.69,30695.98,8176.00,744.3100000000004,,,False,
turinkap,1,vehev4,fuzzy,22737,6139.78,32635.11,6636.00,496.22000000000025,1.2104163341357508,17.38379830159762,False,52.9375
turinkap,1,vehev3,kapustaimp,15239,2614.48,21734.38,3607.00,992.52,3.9004467427557294,74.36191118729431,False,452.5151515151515
turinkap,1,vehev6,no-preemption,32668,5785.89,36632.72,6780.00,994.1099999999997,,,False,
turinkap,1,vehev1,rfid,2094,4810.08,22743.97,5554.00,743.9200000000001,1.0630613212254265,5.932049258713857,False,265.1714285714286
turinkap,1,vehev1,no-preemption,6479,,12970.05,,,,,True,
turinkap,1,vehev6,allgreen,24847,1472.14,18647.60,2465.00,992.8599999999999,3.1454141589794444,68.20768428395267,False,2467.4848484848485
turinkap,1,vehev6,fuzzy,31737,1544.09,16953.59,2207.00,662.9100000000001,2.844348451191317,64.84256351991039,False,47.303030303030305
turinkap,1,vehev6,allgreen,21907,1881.26,21748.04,2876.00,994.74,1.3471077894602554,25.766890532147457,False,2878.5454545454545
turinkap,1,vehev5,allgreen,25029,98.18,6950.34,940.00,841.8199999999999,10.847524954165817,90.78130721777259,False,944.421052631579
turinkap,1,vehev6,rfid,15239,3175.10,23437.12,4170.00,994.9000000000001,1.0991181380114012,9.017969459655395,False,238.33333333333334
turinkap,1,vehev1,rfid,24847,4639.66,28608.25,5385.00,745.3400000000001,1.853797476539229,46.05667487114855,False,265.1714285714286
turinkap,1,vehev2,kapustaimp,25029,114.91,3937.38,956.00,841.09,7.451657819162823,86.58016747054084,False,84.47368421052632
turinkap,1,vehev2,kapustaimp,2094,106.77,5188.68,948.00,841.23,7.969467078767444,87.45210953108473,False,84.42105263157895
turinkap,1,vehev4,kapusta2,6479,2925.69,33202.69,3669.00,743.31,1.8207397229371534,45.07726791466739,False,1175.5714285714287
turinkap,1,vehev2,kapusta2,11718,543.34,6451.15,1385.00,841.66,1.5682813707807266,36.23593198061283,False,381.7368421052632
turinkap,1,vehev3,no-preemption,15239,10197.64,42416.12,11191.00,993.3600000000006,,,False,
turinkap,1,vehev5,rfid,15239,439.08,10703.21,1282.00,842.9200000000001,1.9506695818529654,48.73555166374781,False,211.31578947368422
turinkap,1,vehev6,kapustaimp,21907,289.17,11393.64,1283.00,993.8299999999999,8.763910502472594,88.58956855255578,False,162.0909090909091
turinkap,1,vehev2,fuzzy,30616,1450.27,9306.53,2012.00,561.73,-1.5094557603638672,-50.94557603638672,False,41.78947368421053
turinkap,1,vehev4,allgreen,15239,1616.31,17193.18,2360.00,743.69,4.140944497033367,75.85091998416267,False,2363.4285714285716
turinkap,1,vehev1,fuzzy,21907,6256.40,22975.34,6753.00,496.60000000000036,-1.5038447023871044,-50.38447023871044,False,52.65714285714286
turinkap,1,vehev4,no-preemption,17651,5639.38,42953.68,6383.00,743.6199999999999,,,False,
turinkap,1,vehev6,allgreen,22570,929.63,14311.92,1924.00,994.37,7.610974258575993,86.86107762257629,False,1926.8484848484848
turinkap,1,vehev4,rfid,31737,4646.66,42260.78,5392.00,745.3400000000001,-1.0119495882869207,-1.194958828692072,False,265.1714285714286
turinkap,1,vehev1,no-preemption,17651,5104.79,20652.74,5849.00,744.21,,,False,
turinkap,1,vehev2,no-preemption,2094,850.90,7491.67,1694.00,843.1,,,False,
turinkap,1,vehev3,rfid,22760,9159.06,54413.78,10153.00,993.9400000000005,1.2130731756315605,17.56474216987187,False,238.33333333333334
turinkap,1,vehev3,kapustaimp,20276,2022.25,21273.89,3016.00,993.75,5.231469897391519,80.88491342560123,False,314.4848484848485
turinkap,1,vehev5,allgreen,21907,102.50,8705.13,943.00,840.5,8.296975609756098,87.9474154555289,False,947.421052631579
turinkap,1,vehev3,rfid,27548,9937.60,48954.08,10930.00,992.3999999999996,1.471926823377878,32.061840023736245,False,238.33333333333334
turinkap,1,vehev4,fuzzy,32668,4852.37,41520.37,5349.00,496.6300000000001,1.0961530138880589,8.771860558682743,False,52.65714285714286
turinkap,1,vehev3,rfid,20276,6595.60,53156.45,7590.00,994.3999999999996,1.6039996361210502,37.65584620590698,False,238.33333333333334
turinkap,1,vehev4,kapustaimp,12811,6144.87,38331.61,6888.00,743.1300000000001,-1.2529836731448007,-25.298367314480075,False,1087.857142857143
turinkap,1,vehev3,kapusta2,24847,9638.25,51979.67,10633.00,994.75,1.2315046818665214,18.79852226916774,False,1827.3939393939395
turinkap,1,vehev1,no-preemption,14368,4901.86,16410.29,5646.00,744.1400000000003,,,False,
turinkap,1,vehev2,rfid,2094,370.80,6810.80,1212.00,841.2,2.2947680690399137,56.42261135268538,False,211.31578947368422
turinkap,1,vehev4,rfid,14368,4212.60,26838.36,4956.00,743.3999999999996,1.2901865831078192,22.491830786893928,False,265.1714285714286
turinkap,1,vehev3,rfid,4771,10427.71,37934.37,11422.00,994.2900000000009,1.1840979467208046,15.5475268942606,False,238.33333333333334
turinkap,1,vehev3,kapusta2,22760,4326.36,42869.06,5319.00,992.6400000000003,2.5681196201887966,61.061003851273696,False,1334.5454545454545
turinkap,1,vehev3,rfid,30616,10881.29,47769.33,11875.00,993.7099999999991,1.1295866574643263,11.47204214993296,False,238.33333333333334
turinkap,1,vehev6,fuzzy,24847,4329.96,31411.23,4993.00,663.04,1.069407107686907,6.4902418534539486,False,47.303030303030305
turinkap,1,vehev3,kapustaimp,16993,1836.46,19237.14,2830.00,993.54,5.637552682879017,82.26180656303305,False,261.3636363636364
turinkap,1,vehev3,kapustaimp,27226,1516.51,20655.94,2509.00,992.49,7.451470811270615,86.57983067601279,False,253.06060606060606
turinkap,1,vehev1,no-preemption,32668,5008.91,20960.24,5753.00,744.0900000000001,,,False,
turinkap,1,vehev6,no-preemption,22570,7075.39,31753.86,8070.00,994.6099999999997,,,False,
turinkap,1,vehev3,no-preemption,17651,11394.01,55347.48,12389.00,994.9899999999998,,,False,
turinkap,1,vehev3,allgreen,30366,7623.82,40270.09,8618.00,994.1800000000003,1.8192074314451285,45.031007310385306,False,8621.575757575758
turinkap,1,vehev3,allgreen,22737,4239.02,27396.36,5233.00,993.9799999999996,2.239725219508282,55.351665852137714,False,5236.090909090909
turinkap,1,vehev6,kapusta2,4771,3998.44,21232.06,4991.00,992.56,1.0340732885825472,3.2950554819236366,False,1251.4848484848485
turinkap,1,vehev2,no-preemption,6479,853.58,7797.39,1696.00,842.42,,,False,
