scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev4,no-preemption,20276,4926.22,14907.50,5670.00,743.7799999999997,,,False,
turin,1,vehev5,no-preemption,6325,1169.11,6000.67,2011.00,841.8900000000001,,,False,
turin,1,vehev6,kapusta2,11718,1777.27,20615.66,2772.00,994.73,1.7522267297596876,42.92976000102755,False,990.9090909090909
turin,1,vehev3,no-preemption,12811,10770.52,9682.92,11764.00,993.4799999999996,,,False,
turin,1,vehev6,no-preemption,4771,4134.68,19991.03,5129.00,994.3199999999997,,,False,
turin,1,vehev6,rfid,22760,5054.53,34382.66,6049.00,994.4700000000003,-1.3993366721205727,-39.933667212057266,False,238.33333333333334
turin,1,vehev6,no-preemption,22760,3612.09,25390.70,4606.00,993.9099999999999,,,False,
turin,1,vehev6,tpn4,22737,756.97,14185.90,1750.00,993.03,2.886560894090915,65.35669827554645,False,524.939393939394
turin,1,vehev3,no-preemption,25029,6167.24,6560.29,7161.00,993.7600000000002,,,False,
turin,1,vehev1,kapusta2,27548,502.69,2438.97,1245.00,742.31,3.4765959139827727,71.23623151088606,False,278.6
turin,1,vehev2,tpn4,14368,68.21,5752.44,910.00,841.79,5.011728485559303,80.04680415386865,False,317.7894736842105
turin,1,vehev5,tpn4,22760,547.11,10293.89,1389.00,841.89,2.1399535742355282,53.27001426387311,False,388.7368421052632
turin,1,vehev3,tpn4,15239,1776.83,5123.91,2770.00,993.1700000000001,4.288147993899248,76.67990933562226,False,533.2121212121212
turin,1,vehev2,allgreen,20276,67.44,1760.54,909.00,841.56,5.050266903914591,80.19906632608121,False,910.7368421052631
turin,1,vehev4,kapusta2,16993,3761.50,12834.35,4506.00,744.5,-1.0052809655400963,-0.5280965540096272,False,1255.8285714285714
turin,1,vehev4,tpn4,17651,786.03,10548.76,1530.00,743.97,7.174509878757808,86.06176565508974,False,1230.5714285714287
turin,1,vehev2,tpn4,22737,80.76,5231.07,922.00,841.24,4.305844477464091,76.77575199861965,False,314.1578947368421
turin,1,vehev6,allgreen,14368,2675.07,18737.65,3670.00,994.9299999999998,2.358753228887468,57.60472152181595,False,3673.3939393939395
turin,1,vehev6,rfid,22737,3197.98,22475.07,4192.00,994.02,-1.4635796141031743,-46.35796141031743,False,238.33333333333334
turin,1,vehev1,allgreen,31737,93.00,1609.31,836.00,743.0,,,False,839.4
turin,1,vehev2,kapusta2,27226,124.01,1713.59,967.00,842.99,2.8461414402064347,64.86471171554045,False,272.2105263157895
turin,1,vehev2,rfid,22737,134.39,1807.89,977.00,842.61,2.587543716050302,61.3533099442112,False,211.31578947368422
turin,1,vehev5,kapusta2,24847,542.78,4423.57,1384.00,841.22,2.728232433029957,63.34623150530445,False,406.57894736842104
turin,1,vehev6,rfid,27548,2103.19,23904.02,3097.00,993.81,2.7022047461237455,62.993181718207005,False,238.33333333333334
turin,1,vehev1,no-preemption,27226,1325.45,3583.57,2070.00,744.55,,,False,
