scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
colognekap,1,vehev3,no-preemption,30616,2015.30,10088.31,2473.00,457.70000000000005,,,False,
colognekap,1,vehev3,no-preemption,4771,2104.10,9441.70,2561.00,456.9000000000001,,,False,
colognekap,1,vehev3,rfid,25029,772.86,4995.94,1230.00,457.14,2.463227492689491,59.402856497507514,False,221.45833333333334
colognekap,1,vehev4,rfid,10105,442.47,4969.97,974.00,531.53,1.646484507424232,39.26453632021083,False,202.69230769230768
colognekap,1,vehev5,allgreen,2094,21.59,4124.41,385.00,363.41,882.7017137563687,99.8867114468664,False,387.5925925925926
colognekap,1,vehev2,no-preemption,30616,1489.21,16732.92,1853.00,363.78999999999996,,,False,
colognekap,1,vehev4,rfid,16250,456.26,3893.39,987.00,530.74,1.6044141498268532,37.671953335245824,False,202.69230769230768
colognekap,1,vehev3,fuzzy,6479,1474.35,8268.77,1780.00,305.6500000000001,2.4775189066368233,59.63703859852768,False,44.291666666666664
colognekap,1,vehev5,no-preemption,11718,6266.57,34974.38,6630.00,363.4300000000003,,,False,
colognekap,1,vehev6,rfid,16993,813.63,20410.45,1271.00,457.37,2.939591706303848,65.98167024843838,False,221.45833333333334
colognekap,1,vehev5,kapusta2,27548,850.32,16607.84,1214.00,363.67999999999995,8.504598268887007,88.24165506255159,False,321.55555555555554
colognekap,1,vehev6,kapusta2,24847,260.67,3268.45,718.00,457.33,8.4557486477155,88.17372604529616,False,238.58333333333334
colognekap,1,vehev2,rfid,12811,964.53,16281.35,1328.00,363.47,1.3494759105471057,25.897158134925203,False,203.7037037037037
colognekap,1,vehev6,kapusta2,15239,364.70,3735.52,822.00,457.3,4.747683027145599,78.93709427772772,False,263.5833333333333
colognekap,1,vehev1,fuzzy,14368,14796.41,20776.97,15151.00,354.59000000000015,-1.4669620470275408,-46.69620470275409,False,40.53846153846154
colognekap,1,vehev2,allgreen,16993,59.86,5737.35,424.00,364.14,18.488306047444038,94.59117564673673,False,426.962962962963
colognekap,1,vehev4,kapustaimp,21907,520.10,4445.23,1051.00,530.9,1.2171697750432608,17.842192559829385,False,88.84615384615384
colognekap,1,vehev5,rfid,14368,808.64,7404.50,1172.00,363.36,14.176110506529483,92.9458789169328,False,203.7037037037037
colognekap,1,vehev2,kapustaimp,27548,111.18,5295.65,475.00,363.82,14.119355999280446,92.91752400002548,False,94.55555555555556
colognekap,1,vehev6,kapusta2,22570,248.00,3186.24,705.00,457.0,4.23383064516129,76.38072743549938,False,239.33333333333334
